"","host_id","mean_price","min_price","max_price","count_multilisting","host_since","first_seen","last_seen","host_identity_verified","review_scores_rating","host_is_superhost_2019","max_reviews_per_month","min_reviews_per_month","avg_number_reviews","list_count_frame","diff_value","diff_change","exists_in_2019"
"33401","7419960",504,504,504,2,2013,2016,2018,"t",1,"f",17,17,306,1,1,"inc","y"
"33402","7420906",659,659,659,2,2013,2016,2018,"t",47,"f",32,32,3,1,1,"inc","y"
"33403","74215453",3,3,3,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"33404","74227432",599,599,599,2,2016,2016,2019,"f",1,"t",117,117,273,1,1,"inc","y"
"33405","74231989",365,365,365,2,2016,2016,2016,"f",32,"f",3,3,2,1,1,"inc","y"
"33406","74238783",551,551,551,2,2016,2017,2017,"t",1,"f",29,29,321,1,1,"inc","y"
"33407","7425016",582,582,582,2,2013,2018,2018,"t",1,"f",21,21,113,1,1,"inc","y"
"33408","7425132",528,528,528,2,2013,2018,2019,"t",47,"f",86,86,276,1,1,"inc","y"
"33409","74255931",586,586,586,2,2016,2018,2018,"f",NA,"f",8,8,2,1,1,"inc","y"
"33410","7425868",288,288,288,2,2013,2018,2019,"f",1,"f",157,157,332,NA,NA,NA,"n"
"33411","7426741",533,533,533,2,2013,2017,2017,"t",45,"f",14,14,216,1,1,"inc","y"
"33412","742729",97,97,97,2,2011,2015,2019,"t",48,"f",70,70,207,1,1,"inc","y"
"33413","7427325",277,169,385,25,2013,2017,2017,"t",25.5,"f",80,4,58,2,23,"inc","y"
"33414","74282739",570,570,570,2,2016,2017,2019,"t",49,"t",760,760,54,1,1,"inc","y"
"33415","74291583",474,474,474,2,2016,2018,2018,"t",39,"f",55,55,321,NA,NA,NA,"n"
"33416","74303",604,604,604,2,2010,2011,2016,"t",45,"f",25,25,168,NA,NA,NA,"n"
"33417","74304509",551,551,551,2,2016,2016,2017,"t",43,"f",53,53,69,1,1,"inc","y"
"33418","74305569",272,77,467,25,2016,2018,2018,"f",21.5,"f",47,18,109,NA,NA,NA,"n"
"33419","7430851",25,25,25,2,2013,2015,2015,"t",42,"f",5,5,113,1,1,"inc","y"
"33420","74310552",92,92,92,2,2016,2018,2019,"t",1,"f",36,36,216,1,1,"inc","y"
"33421","74314960",346.5,43,650,25,2016,2017,2018,"t",51,"f",421,8,166,2,23,"inc","y"
"33422","7431741",25,25,25,2,2013,2018,2018,"t",1,"f",17,17,113,1,1,"inc","y"
"33423","74323368",634,634,634,2,2016,2018,2019,"t",49,"f",480,480,217,NA,NA,NA,"n"
"33424","74330820",275,58,492,25,2016,2016,2018,"t",41,"f",102,18,281,1,24,"inc","y"
"33425","74331597",480,443,528,73,2016,2016,2018,"f",45.2,"f",472,21,199.8,11,62,"inc","y"
"33426","7433664",533,533,533,2,2013,2017,2017,"t",1,"f",5,5,2,1,1,"inc","y"
"33427","7433941",619,619,619,2,2013,2018,2019,"t",1,"f",83,83,216,1,1,"inc","y"
"33428","74339725",443,443,443,2,2016,2016,2018,"f",47,"f",21,21,332,1,1,"inc","y"
"33429","7434416",58,58,58,2,2013,2015,2018,"t",40,"f",88,88,284,1,1,"inc","y"
"33430","74351458",32,32,32,2,2016,2016,2018,"t",1,"t",134,134,295,1,1,"inc","y"
"33431","74363677",659,659,659,2,2016,2018,2019,"f",50,"t",788,788,308,1,1,"inc","y"
"33432","743716",43,43,43,2,2011,2015,2016,"t",32,"f",6,6,216,1,1,"inc","y"
"33433","743742",165,165,165,25,2011,2012,2019,"t",47,"t",411,411,186,2,23,"inc","y"
"33434","74374901",233,233,233,2,2016,2018,2019,"f",47,"f",379,379,177,NA,NA,NA,"n"
"33435","7438973",533,533,533,2,2013,2018,2018,"f",1,"f",30,30,113,NA,NA,NA,"n"
"33436","74397192",599,599,599,2,2016,2016,2019,"t",50,"t",429,429,26,1,1,"inc","y"
"33437","7440944",136,136,136,2,2013,2016,2018,"t",47,"f",43,43,36,NA,NA,NA,"n"
"33438","74410137",452,452,452,2,2016,2018,2018,"f",34,"f",74,74,3,1,1,"inc","y"
"33439","74410326",3,3,3,2,2016,2018,2019,"f",1,"f",35,35,216,1,1,"inc","y"
"33440","7441368",130,130,130,25,2013,Inf,Inf,"f",NA,"t",-Inf,Inf,1,NA,NA,NA,"n"
"33441","7443028",533,533,533,2,2013,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33442","7443296",31,31,31,2,2013,2018,2019,"f",50,"f",323,323,3,NA,NA,NA,"n"
"33443","7443904",3,3,3,2,2013,2016,2017,"t",1,"f",24,24,343,1,1,"inc","y"
"33444","74442807",170,170,170,25,2016,2019,2019,"f",32,"f",49,49,2,NA,NA,NA,"n"
"33445","74449756",179,179,179,2,2016,2017,2019,"f",48,"f",111,111,136,1,1,"inc","y"
"33446","74456260",50,50,50,2,2016,2017,2018,"t",47,"f",18,18,276,1,1,"inc","y"
"33447","7445657",73,73,73,2,2013,2017,2018,"f",32,"f",32,32,332,1,1,"inc","y"
"33448","74468846",586,586,586,37,2016,2018,2019,"f",1,"t",170,167,165.5,NA,NA,NA,"n"
"33449","74471200",606,606,606,2,2016,2016,2017,"f",1,"f",33,33,3,1,1,"inc","y"
"33450","74476839",98,98,98,2,2016,2016,2018,"f",40,"f",105,105,253,1,1,"inc","y"
"33451","74489237",562,562,562,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33452","7449972",565,565,565,2,2013,2017,2017,"t",36,"f",30,30,321,1,1,"inc","y"
"33453","7450345",17,17,17,2,2013,2018,2018,"f",NA,"f",23,23,2,NA,NA,NA,"n"
"33454","745069",586,586,586,37,2011,2012,2018,"t",37,"f",44,37,239.666666666667,3,34,"inc","y"
"33455","74517682",586,586,586,2,2016,2017,2017,"t",1,"f",6,6,2,1,1,"inc","y"
"33456","745186",169,169,169,2,2011,2015,2015,"f",1,"f",2,2,2,NA,NA,NA,"n"
"33457","7451917",443,443,443,2,2013,2015,2018,"f",32,"f",14,14,332,1,1,"inc","y"
"33458","74520272",31,31,31,2,2016,2018,2019,"f",1,"f",97,97,276,NA,NA,NA,"n"
"33459","74529394",603,603,603,2,2016,2018,2018,"f",13,"f",27,27,113,NA,NA,NA,"n"
"33460","7453027",634,634,634,2,2013,2014,2019,"t",42,"f",157,157,348,1,1,"inc","y"
"33461","7453255",487,487,487,2,2013,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33462","74534871",3,3,3,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33463","74541079",404.111111111111,55,659,3,2016,2017,2018,"f",31.625,"f",194,36,171.222222222222,10,-7,"dec","y"
"33464","7454115",586,586,586,2,2013,2016,2016,"t",1,"f",5,5,113,1,1,"inc","y"
"33465","745486",661,661,661,2,2011,2014,2019,"t",50,"t",116,116,322,1,1,"inc","y"
"33466","7455366",384,384,384,2,2013,2016,2016,"f",42,"f",5,5,113,1,1,"inc","y"
"33467","7455706",618.5,603,634,25,2013,2015,2017,"f",24,"t",268,14,312,1,24,"inc","y"
"33468","7455886",353,353,353,2,2013,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33469","7456416",233,233,233,2,2013,2015,2015,"t",1,"f",5,5,113,1,1,"inc","y"
"33470","74569188",533,533,533,2,2016,2018,2018,"f",1,"f",57,57,216,NA,NA,NA,"n"
"33471","74573695",169,169,169,2,2016,2016,2019,"t",42,"t",86,86,199,1,1,"inc","y"
"33472","7458731",619,619,619,2,2013,2014,2018,"f",43,"f",66,66,263,1,1,"inc","y"
"33473","7458733",3,3,3,2,2013,2016,2019,"t",49,"f",189,189,327,1,1,"inc","y"
"33474","7459250",159,159,159,2,2013,2018,2018,"f",NA,"f",10,10,2,1,1,"inc","y"
"33475","746006",634,634,634,2,2011,2017,2018,"f",39,"f",11,11,216,1,1,"inc","y"
"33476","7460181",659,659,659,25,2013,2013,2019,"t",42,"f",361,361,112,2,23,"inc","y"
"33477","7460434",43,43,43,25,2013,2013,2018,"t",45.5,"f",129,37,227,2,23,"inc","y"
"33478","7460552",325,325,325,2,2013,2018,2019,"t",1,"f",95,95,332,NA,NA,NA,"n"
"33479","7461008",169,169,169,2,2013,2016,2018,"t",50,"f",29,29,354,1,1,"inc","y"
"33480","7461066",169,169,169,2,2013,2019,2019,"f",1,"f",47,47,2,NA,NA,NA,"n"
"33481","7461203",586,586,586,2,2013,2015,2016,"t",1,"f",10,10,276,1,1,"inc","y"
"33482","7461332",120,120,120,2,2013,2013,2013,"t",1,"f",4,4,216,NA,NA,NA,"n"
"33483","74633496",411.4,384,443,59,2016,2017,2018,"f",35.8,"f",132,44,210,5,54,"inc","y"
"33484","7463662",43,43,43,2,2013,2015,2018,"t",45,"f",366,366,57,1,1,"inc","y"
"33485","7463731",140,140,140,2,2013,2013,2016,"t",45,"f",42,42,199,1,1,"inc","y"
"33486","74643411",43,43,43,2,2016,2016,2018,"t",35,"f",39,39,25,1,1,"inc","y"
"33487","7465002",481,481,481,2,2013,2017,2018,"f",42,"f",20,20,216,1,1,"inc","y"
"33488","74653179",92,92,92,2,2016,2016,2018,"f",49,"f",19,19,321,1,1,"inc","y"
"33489","746552",169,169,169,2,2011,2012,2015,"f",1,"f",3,3,113,1,1,"inc","y"
"33490","7465567",230,58,402,37,2013,2018,2018,"t",1,"f",18,16,57.5,3,34,"inc","y"
"33491","7465850",43,43,43,25,2013,2016,2019,"t",50,"t",90,90,217,2,23,"inc","y"
"33492","7466352",233,233,233,2,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33493","7466649",263,263,263,2,2013,2019,2019,"t",NA,"f",100,100,2,NA,NA,NA,"n"
"33494","74697676",481,481,481,2,2016,2017,2019,"t",50,"t",159,159,248,1,1,"inc","y"
"33495","74712074",570,570,570,2,2016,2016,2016,"f",1,"f",12,12,276,1,1,"inc","y"
"33496","74727409",443,443,443,2,2016,2016,2019,"f",46,"f",176,176,318,1,1,"inc","y"
"33497","7474069",440.666666666667,166,586,37,2013,2014,2017,"t",46.3333333333333,"t",535,25,158.333333333333,3,34,"inc","y"
"33498","7475363",59.5,27,92,25,2013,2013,2019,"t",46.5,"f",351,90,312,2,23,"inc","y"
"33499","7475578",619,619,619,2,2013,2016,2018,"t",39,"f",54,54,102,3,-1,"dec","y"
"33500","7476145",586,586,586,2,2013,2016,2017,"f",1,"f",10,10,216,1,1,"inc","y"
"33501","747671",140,140,140,2,2011,2014,2017,"f",46,"f",13,13,332,1,1,"inc","y"
"33502","74772026",57,57,57,2,2016,2018,2018,"f",45,"f",94,94,216,NA,NA,NA,"n"
"33503","74777",80,80,80,50,2010,2012,2018,"f",44,"t",55,55,300,4,46,"inc","y"
"33504","74782658",401,401,401,2,2016,2016,2019,"t",51,"t",422,422,4,1,1,"inc","y"
"33505","74789787",3,3,3,2,2016,2016,2016,"f",1,"f",6,6,113,1,1,"inc","y"
"33506","747934",11,11,11,2,2011,2015,2019,"t",44,"f",10,10,306,1,1,"inc","y"
"33507","74795588",481,481,481,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33508","74805133",570,570,570,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33509","7480986",292,292,292,2,2013,2016,2018,"t",45,"f",169,169,316,1,1,"inc","y"
"33510","7481477",193,193,193,2,2013,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33511","74815132",32,32,32,2,2016,2016,2017,"f",48,"f",18,18,306,1,1,"inc","y"
"33512","74821049",251,251,251,2,2016,2016,2019,"t",47,"f",134,134,291,1,1,"inc","y"
"33513","74823629",50,50,50,2,2016,2016,2016,"f",37,"f",19,19,321,1,1,"inc","y"
"33514","748365",169,169,169,25,2011,2018,2019,"f",1,"f",57,57,216,NA,NA,NA,"n"
"33515","74838551",487,487,487,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"33516","74850402",634,634,634,2,2016,2018,2019,"f",49,"t",446,446,307,1,1,"inc","y"
"33517","74857",14,14,14,2,2010,2010,2018,"t",42,"f",55,55,323,1,1,"inc","y"
"33518","74860957",296,296,296,2,2016,2019,2019,"f",1,"f",567,567,306,2,0,"same","y"
"33519","74868631",570,570,570,2,2016,2017,2018,"f",1,"f",16,16,216,1,1,"inc","y"
"33520","7486909",25,25,25,2,2013,2015,2019,"t",39,"f",196,196,344,1,1,"inc","y"
"33521","74873565",88,88,88,2,2016,2018,2018,"f",1,"f",52,52,332,1,1,"inc","y"
"33522","74874485",570,570,570,2,2016,2018,2018,"f",NA,"f",18,18,113,NA,NA,NA,"n"
"33523","74879324",599,599,599,2,2016,2016,2018,"t",51,"t",149,149,307,1,1,"inc","y"
"33524","748851",415,415,415,2,2011,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33525","74885349",55,55,55,2,2016,2016,2019,"f",42,"f",111,111,253,NA,NA,NA,"n"
"33526","74885879",92,92,92,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33527","7489344",43,43,43,2,2013,2015,2016,"t",45,"f",41,41,91,1,1,"inc","y"
"33528","74895323",420,420,420,2,2016,2017,2019,"f",1,"f",11,11,216,NA,NA,NA,"n"
"33529","7489581",481,481,481,2,2013,2019,2019,"f",32,"f",345,345,306,NA,NA,NA,"n"
"33530","74896042",443,443,443,2,2016,2017,2017,"t",45,"f",14,14,216,1,1,"inc","y"
"33531","7490",599,599,599,2,2009,2009,2017,"t",50,"f",102,102,23,1,1,"inc","y"
"33532","74903132",410,410,410,2,2016,2016,2016,"t",42,"f",6,6,113,1,1,"inc","y"
"33533","74906838",360,58,570,37,2016,2016,2018,"t",28.6666666666667,"f",342,10,121.333333333333,3,34,"inc","y"
"33534","74911937",25,25,25,2,2016,2018,2019,"f",50,"t",182,182,36,NA,NA,NA,"n"
"33535","74912209",372,372,372,2,2016,2016,2016,"t",32,"f",6,6,113,1,1,"inc","y"
"33536","749126",80,80,80,2,2011,2018,2019,"t",1,"f",62,62,306,NA,NA,NA,"n"
"33537","74919443",233,233,233,2,2016,2016,2017,"t",47,"f",42,42,36,1,1,"inc","y"
"33538","74926824",169,169,169,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33539","74937144",200,200,200,2,2016,2017,2019,"f",38,"f",402,402,320,1,1,"inc","y"
"33540","74944205",233,233,233,2,2016,2018,2018,"f",48,"f",47,47,306,1,1,"inc","y"
"33541","7495768",130,130,130,2,2013,2018,2018,"t",49,"f",46,46,321,1,1,"inc","y"
"33542","7496038",474,474,474,2,2013,2017,2019,"t",47,"f",94,94,125,1,1,"inc","y"
"33543","74974718",169,169,169,2,2016,2016,2019,"t",45,"f",110,110,241,1,1,"inc","y"
"33544","74981965",169,169,169,2,2016,2016,2016,"t",42,"f",6,6,113,1,1,"inc","y"
"33545","74982218",414,319,509,25,2016,2018,2019,"f",25.5,"t",316,87,232,1,24,"inc","y"
"33546","7499156",92,92,92,2,2013,2018,2018,"t",1,"f",94,94,216,NA,NA,NA,"n"
"33547","7499240",317.5,32,603,25,2013,2013,2015,"t",44.5,"f",113,5,277.5,2,23,"inc","y"
"33548","74994238",588,588,588,2,2016,2016,2019,"f",41,"f",32,32,354,1,1,"inc","y"
"33549","7500",130,130,130,2,2009,2016,2019,"t",1,"f",19,19,332,1,1,"inc","y"
"33550","75001749",3,3,3,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33551","75011143",50,50,50,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33552","75014265",629,629,629,2,2016,2016,2017,"f",1,"f",9,9,216,1,1,"inc","y"
"33553","7501534",533,533,533,2,2013,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33554","7501803",509,509,509,2,2013,2016,2017,"f",1,"f",8,8,216,1,1,"inc","y"
"33555","75020731",533,533,533,2,2016,2017,2018,"f",50,"t",148,148,248,NA,NA,NA,"n"
"33556","75029289",55.2,50,63,59,2016,2016,2018,"f",26.8,"t",43,25,313.2,NA,NA,NA,"n"
"33557","75030544",556.25,534,570,50,2016,2016,2018,"t",25.75,"t",105,29,217.75,3,47,"inc","y"
"33558","7503132",3,3,3,2,2013,2015,2016,"f",39,"f",18,18,332,1,1,"inc","y"
"33559","75034279",513,513,513,2,2016,2017,2019,"f",49,"t",173,173,273,1,1,"inc","y"
"33560","75035789",401,401,401,37,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"33561","7503643",88.1153846153846,55,166,62,2013,2013,2014,"t",26.1020408163265,"f",45,2,221.096153846154,NA,NA,NA,"n"
"33562","75044394",1,1,1,2,2016,2017,2017,"t",39,"f",14,14,216,NA,NA,NA,"n"
"33563","7505271",659,659,659,2,2013,2018,2018,"t",50,"t",173,173,343,NA,NA,NA,"n"
"33564","7505413",637,637,637,2,2013,2016,2019,"t",40,"f",108,108,263,1,1,"inc","y"
"33565","75061595",594,594,594,2,2016,2016,2017,"f",49,"f",81,81,188,1,1,"inc","y"
"33566","75064270",181,181,181,2,2016,2017,2018,"f",1,"f",14,14,113,1,1,"inc","y"
"33567","75065047",16,16,16,2,2016,2017,2018,"t",45,"f",47,47,354,NA,NA,NA,"n"
"33568","7508547",538.5,474,603,25,2013,2015,2018,"f",44.5,"f",138,27,175.5,2,23,"inc","y"
"33569","75085688",92,92,92,2,2016,2016,2017,"f",43,"f",34,34,14,1,1,"inc","y"
"33570","75092148",296,296,296,2,2016,2016,2018,"f",1,"f",13,13,276,1,1,"inc","y"
"33571","7509727",43,43,43,2,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"33572","75098888",444,444,444,2,2016,2016,2019,"t",48,"f",112,112,253,1,1,"inc","y"
"33573","7510",53,43,62,59,2009,2009,2015,"t",36.25,"f",29,4,153.6,NA,NA,NA,"n"
"33574","75109",80,80,80,2,2010,2017,2018,"t",49,"f",40,40,332,1,1,"inc","y"
"33575","75110137",64,64,64,2,2016,Inf,Inf,"t",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"33576","751120",43,43,43,2,2011,2016,2017,"t",50,"f",63,63,125,1,1,"inc","y"
"33577","7511223",296,296,296,2,2013,2016,2019,"f",44,"f",324,324,350,1,1,"inc","y"
"33578","7511881",533,533,533,2,2013,2016,2016,"t",32,"f",3,3,2,1,1,"inc","y"
"33579","7512454",3,3,3,2,2013,2015,2016,"t",48,"f",12,12,306,1,1,"inc","y"
"33580","75126216",586,586,586,2,2016,2017,2017,"t",1,"f",12,12,113,1,1,"inc","y"
"33581","7512640",619,619,619,2,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"33582","751530",140,140,140,2,2011,2016,2019,"t",48,"f",32,32,3,1,1,"inc","y"
"33583","751670",533,533,533,2,2011,Inf,Inf,"t",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"33584","75173477",386,169,603,37,2016,2018,2018,"f",22.5,"f",58,55,268.5,NA,NA,NA,"n"
"33585","751743",481,481,481,2,2011,2016,2018,"f",47,"f",194,194,320,1,1,"inc","y"
"33586","7518105",165,165,165,25,2013,2015,2017,"t",46,"f",14,14,332,1,24,"inc","y"
"33587","75188341",453,453,453,2,2016,2018,2019,"f",44,"f",515,515,322,1,1,"inc","y"
"33588","7519175",586,586,586,2,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33589","75199843",599,599,599,2,2016,2018,2018,"t",42,"f",34,34,113,1,1,"inc","y"
"33590","75203854",570,570,570,2,2016,2017,2019,"f",40,"f",357,357,320,1,1,"inc","y"
"33591","75205085",233,233,233,2,2016,2016,2018,"t",1,"f",33,33,14,1,1,"inc","y"
"33592","7520792",130,130,130,2,2013,2014,2016,"f",50,"f",82,82,298,1,1,"inc","y"
"33593","75210971",233,233,233,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"33594","75216989",405,353,509,59,2016,2016,2018,"t",37.6666666666667,"f",276,185,302.333333333333,4,55,"inc","y"
"33595","75218527",31,31,31,2,2016,2017,2019,"t",45,"f",361,361,318,1,1,"inc","y"
"33596","752217",169,169,169,2,2011,2016,2019,"t",37,"f",527,527,35,1,1,"inc","y"
"33597","75224005",58,58,58,2,2016,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33598","75224562",233,233,233,2,2016,2017,2017,"t",NA,"f",7,7,2,1,1,"inc","y"
"33599","75246219",126,126,126,2,2016,2016,2016,"f",45,"f",9,9,216,1,1,"inc","y"
"33600","752478",169,169,169,2,2011,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33601","75248463",516,498,528,50,2016,2017,2018,"f",32.6666666666667,"t",53,12,270,4,46,"inc","y"
"33602","75253309",73,73,73,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33603","7526931",354,354,354,2,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33604","75271839",603,603,603,2,2016,2018,2018,"f",48,"f",126,126,306,NA,NA,NA,"n"
"33605","75275467",321.75,72,474,50,2016,2016,2018,"f",45.5,"f",179,71,267.25,4,46,"inc","y"
"33606","75279920",263,263,263,2,2016,2017,2019,"f",1,"t",390,390,334,1,1,"inc","y"
"33607","75281770",591,591,591,2,2016,2016,2016,"f",32,"f",3,3,2,1,1,"inc","y"
"33608","75282658",570,570,570,2,2016,2018,2019,"f",32,"f",197,197,306,NA,NA,NA,"n"
"33609","7528509",258,258,258,2,2013,2016,2018,"t",48,"f",15,15,306,1,1,"inc","y"
"33610","7528703",32,32,32,2,2013,2018,2018,"t",1,"f",98,98,343,NA,NA,NA,"n"
"33611","75289692",650,650,650,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"33612","75295731",417,353,481,25,2016,2017,2018,"f",31,"f",327,130,163.5,4,21,"inc","y"
"33613","7529823",443,443,443,2,2013,2016,2019,"f",50,"f",396,396,360,1,1,"inc","y"
"33614","75302217",86,66,106,25,2016,2016,2018,"f",34.5,"f",78,40,184,NA,NA,NA,"n"
"33615","7530710",130,130,130,2,2013,2015,2016,"t",50,"f",28,28,14,1,1,"inc","y"
"33616","75310263",115,115,115,2,2016,2016,2016,"f",1,"f",3,3,2,1,1,"inc","y"
"33617","75310656",173,173,173,2,2016,2016,2017,"t",1,"f",14,14,276,1,1,"inc","y"
"33618","7532013",533,533,533,2,2013,2016,2016,"t",1,"f",3,3,2,1,1,"inc","y"
"33619","75320130",574,574,574,2,2016,2018,2018,"t",1,"f",20,20,113,NA,NA,NA,"n"
"33620","7532592",481,481,481,2,2013,2016,2016,"f",32,"f",6,6,113,1,1,"inc","y"
"33621","7532832",50,50,50,2,2015,2015,2015,"f",1,"f",2,2,2,1,1,"inc","y"
"33622","7534128",444,444,444,2,2013,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33623","75349777",570,570,570,2,2016,2018,2019,"t",39,"f",102,102,216,NA,NA,NA,"n"
"33624","7535013",634,634,634,2,2013,2019,2019,"f",1,"f",100,100,2,NA,NA,NA,"n"
"33625","75359775",3,3,3,2,2016,2018,2018,"t",1,"f",66,66,343,1,1,"inc","y"
"33626","75360607",166,166,166,25,2016,2017,2019,"t",47.5,"f",398,357,324,2,23,"inc","y"
"33627","7537442",481,481,481,37,2013,2015,2019,"t",44,"t",48,34,87.6666666666667,2,35,"inc","y"
"33628","75385686",372,372,372,2,2016,2018,2018,"f",1,"f",26,26,113,NA,NA,NA,"n"
"33629","7539044",261,156,366,37,2013,2016,2019,"t",48,"t",157,65,206,3,34,"inc","y"
"33630","75395247",73,73,73,25,2016,2016,2019,"t",44.5,"t",611,326,200,1,24,"inc","y"
"33631","75395516",130,130,130,2,2016,2018,2018,"f",1,"f",28,28,216,NA,NA,NA,"n"
"33632","75398380",43,43,43,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33633","75404627",162,162,162,2,2016,2018,2019,"t",1,"f",126,126,276,1,1,"inc","y"
"33634","75405696",444,444,444,2,2016,2018,2018,"f",1,"f",45,45,2,1,1,"inc","y"
"33635","75409883",634,634,634,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"33636","75435800",68,21,115,25,2016,2018,2018,"f",46,"f",77,77,166.5,NA,NA,NA,"n"
"33637","75437935",378,378,378,2,2016,2016,2018,"f",43,"f",112,112,257,1,1,"inc","y"
"33638","75442218",443,443,443,2,2016,2016,2017,"f",49,"f",21,21,321,1,1,"inc","y"
"33639","75442654",481,481,481,2,2016,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33640","75443454",210.666666666667,3,626,37,2016,2016,2018,"f",42,"f",101,8,198.333333333333,2,35,"inc","y"
"33641","7544635",94,58,130,25,2013,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,24,"inc","y"
"33642","75452286",50,50,50,2,2016,2018,2019,"f",1,"t",156,156,47,NA,NA,NA,"n"
"33643","75458625",461.5,19,656,50,2016,2017,2018,"t",25,"t",124,40,237,4,46,"inc","y"
"33644","75458749",462,443,481,25,2016,2016,2016,"f",23,"f",9,7,164.5,2,23,"inc","y"
"33645","75461641",634,634,634,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33646","75463219",659,659,659,2,2016,2017,2019,"f",1,"f",80,80,102,1,1,"inc","y"
"33647","7546451",3,3,3,2,2013,2017,2018,"t",35,"f",42,42,343,1,1,"inc","y"
"33648","754675",586,586,586,2,2011,2017,2018,"t",1,"f",21,21,216,1,1,"inc","y"
"33649","7546816",119,119,119,2,2013,2015,2018,"t",50,"f",45,45,114,1,1,"inc","y"
"33650","75469247",14,14,14,2,2016,2018,2019,"f",45,"f",337,337,232,NA,NA,NA,"n"
"33651","75478154",106,106,106,2,2016,2016,2019,"f",51,"t",310,310,341,1,1,"inc","y"
"33652","75479380",50,50,50,2,2016,2018,2019,"f",42,"f",134,134,321,NA,NA,NA,"n"
"33653","75479604",382,130,634,25,2016,2018,2018,"f",25.5,"t",298,45,35.5,NA,NA,NA,"n"
"33654","75480489",570,570,570,2,2016,2016,2019,"f",49,"t",75,75,147,1,1,"inc","y"
"33655","75484381",199,199,199,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"33656","75485224",509,509,509,2,2016,2017,2018,"f",30,"f",98,98,58,1,1,"inc","y"
"33657","7549",246.5,92,401,50,2009,2009,2019,"t",47.5,"t",185,97,212.5,4,46,"inc","y"
"33658","754952",397,397,397,2,2011,2017,2017,"f",1,"f",6,6,2,1,1,"inc","y"
"33659","75498185",373,373,373,2,2016,2016,2019,"t",45,"f",350,350,359,1,1,"inc","y"
"33660","75501075",92,92,92,2,2016,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33661","7550464",509,509,509,2,2013,2016,2016,"t",NA,"f",3,3,2,1,1,"inc","y"
"33662","75506967",273,25,410,37,2016,2016,2018,"t",30.3333333333333,"f",62,13,244.333333333333,2,35,"inc","y"
"33663","7550725",199,199,199,2,2013,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"33664","75509095",342.5,120,565,25,2016,2018,2019,"f",49,"f",728,728,57.5,NA,NA,NA,"n"
"33665","755172",109,109,109,2,2011,2013,2018,"t",47,"f",23,23,80,1,1,"inc","y"
